MH0,MA0,MHC,lam2,lamL,xsec_3535_13TeV,xsec_3636_13TeV,xsec_3737_13TeV,xsec_3537_13TeV,xsec_3637_13TeV,xsec_3735_13TeV,xsec_3736_13TeV,xsec_3536_13TeV
269.119,127.166,772.361,11.0667,4.09757,0.00483,0.13922,0.00021869,0.00029154,0.00044799,0.00011048,0.00018027,0.014323
870.282,991.377,634.26,7.62354,-3.35002,2.7589e-06,1.2543e-08,0.00045591,5.2237e-05,3.3635e-05,1.8418e-05,1.1486e-05,1.0347e-05
660.218,815.375,689.654,6.86298,3.8886,2.4319e-05,2.328e-05,0.00011409,9.5661e-05,5.3082e-05,3.4541e-05,1.8464e-05,3.9935e-05
104.483,848.807,460.786,8.82643,-2.49797,0.25891,2.5247e-05,0.00049436,0.0035854,0.00010427,0.0016329,3.8076e-05,0.00022292
98.0751,307.958,56.7659,3.63978,2.96808,0.4463,0.0026703,9.2412,0.56412,0.018392,0.35662,0.009597,0.011783
647.584,794.052,424.164,0.394993,-1.37588,3.4602e-06,2.1052e-06,0.0020397,0.00029358,0.00014993,0.00011178,5.5996e-05,4.5468e-05
882.252,57.279,385.081,7.95091,2.30471,1.1914e-06,3.141,0.0062848,0.00011628,0.008325,4.352e-05,0.0040707,0.00019966
675.087,423.729,212.671,8.29044,6.27102,5.4809e-05,6.8239e-05,0.012957,0.00059245,0.0027405,0.00024173,0.0012436,0.00018138
585.735,148.155,715.243,10.4148,0.0859261,2.5578e-08,0.17122,6.8434e-05,0.00011402,0.00058168,4.1938e-05,0.00023749,0.00094697
681.916,362.717,820.937,10.8472,3.13683,1.287e-05,0.00031296,5.6417e-05,5.324e-05,0.00016517,1.8778e-05,6.2092e-05,0.0002262
292.611,157.621,171.384,11.3953,-5.36644,0.0053385,0.18586,0.26177,0.0099853,0.037621,0.0048859,0.020345,0.0089376
955.061,749.578,300.782,9.00945,5.6135,3.9784e-06,1.8923e-08,0.023254,0.0001102,0.00028763,4.1274e-05,0.00011035,1.7478e-05
73.831,537.778,94.8741,1.12074,-5.70877,14.227,6.1917e-06,4.8473,0.42525,0.002085,0.26504,0.00093681,0.0017239
761.262,798.079,110.174,5.56586,1.59338,1.5909e-06,2.9089e-06,3.8215,0.00049286,0.00040558,0.00020415,0.00016228,2.96e-05
817.451,886.236,552.725,9.3299,-0.526212,1.065e-07,4.3273e-07,0.00061761,8.5706e-05,6.473e-05,3.0815e-05,2.3228e-05,1.7698e-05
748.782,670.67,499.015,7.3053,3.03084,6.4661e-06,2.1203e-06,0.00040974,0.00013779,0.00019384,5.194e-05,7.3237e-05,4.9787e-05
130.942,830.708,502.616,5.06534,-3.03772,0.11241,2.2175e-05,0.00032961,0.0023478,9.55e-05,0.0010384,3.496e-05,0.00023171
278.711,796.566,881.77,10.3769,1.04628,0.00026148,4.8571e-05,8.6752e-05,0.00016467,2.9048e-05,6.3061e-05,9.8512e-06,0.00017399
391.313,135.755,912.08,3.61458,-3.07468,0.00035398,0.27853,3.6263e-05,0.00010026,0.00021009,3.6738e-05,7.9973e-05,0.0042575
427.14,817.075,463.775,0.306206,1.45051,4.8077e-05,3.4749e-05,0.00057595,0.00071567,0.00011776,0.00029405,4.3322e-05,9.2927e-05
341.948,313.011,694.853,2.61589,-0.494464,1.9395e-05,8.2385e-05,0.00013233,0.00032732,0.00035979,0.00012459,0.00014033,0.0020143
447.895,466.51,113.615,2.29598,0.520605,4.6627e-06,8.831e-06,0.46966,0.0038104,0.0033308,0.0017413,0.0015127,0.00045888
339.929,182.452,212.262,3.1925,5.44705,0.0024315,0.036867,0.049182,0.0050799,0.019095,0.0023517,0.0098198,0.0049092
94.5771,719.732,786.101,12.0686,-6.15215,2.8135,4.5754e-06,4.6168e-05,0.00044436,5.3139e-05,0.00018317,1.8482e-05,0.00047586
821.537,587.695,73.0534,8.64973,-2.31723,1.9946e-06,0.00019856,173.34,0.00038649,0.0015716,0.00015569,0.00069436,5.0787e-05
150.093,909.973,606.82,6.81048,-4.44976,0.11709,1.3978e-05,0.00013389,0.0010865,4.9525e-05,0.0004588,1.7192e-05,0.00014441
842.351,426.421,751.847,0.0361254,-3.73149,4.3524e-06,0.0034595,8.9902e-05,3.8882e-05,0.0001792,1.3369e-05,6.7525e-05,8.3289e-05
833.674,929.04,458.042,5.40612,-0.0272238,2.4907e-10,1.1567e-06,0.0024509,0.00011163,7.4641e-05,4.1384e-05,2.6851e-05,1.4437e-05
651.161,395.732,603.921,6.48434,1.30847,3.0205e-06,0.00033255,0.00012878,0.00013783,0.00040376,5.1907e-05,0.00015823,0.00022983
638.93,474.94,510.786,0.292946,-4.4625,3.9597e-05,0.00069086,0.0010513,0.00021219,0.00044465,8.1838e-05,0.00017753,0.00017322
887.02,459.122,829.652,2.92253,5.277,6.0065e-06,0.00026921,3.1972e-05,2.5553e-05,0.0001135,8.5842e-06,4.1656e-05,6.1644e-05
290.971,860.878,329.133,11.6658,-3.30835,0.0020909,1.5219e-05,0.0037905,0.0032905,0.00015434,0.0014785,5.8165e-05,0.00012212
733.499,851.161,521.231,11.441,4.49085,1.631e-05,1.6311e-05,0.00026673,0.00013518,8.2178e-05,5.0882e-05,2.9863e-05,2.6845e-05
482.967,852.742,442.528,11.3456,5.20973,0.00030206,5.0602e-05,0.0013594,0.00060164,0.00010925,0.00024113,4.001e-05,6.5557e-05
890.346,686.618,639.463,8.5744,4.97149,5.2005e-06,1.3318e-07,0.00010284,4.7773e-05,0.00010292,1.6698e-05,3.8102e-05,2.7384e-05
816.055,906.613,602.697,0.293952,-2.95243,3.3872e-06,2.5944e-08,0.00049704,7.1871e-05,5.0873e-05,2.5717e-05,1.7682e-05,1.6564e-05
120.18,327.971,394.05,10.6752,1.41565,0.038478,0.00085445,0.0019785,0.0057116,0.0017452,0.0026682,0.00076085,0.0083253
241.763,719.196,375.405,11.3751,-1.3948,0.00098376,3.4788e-05,0.0011977,0.0032569,0.00025234,0.0014637,9.5999e-05,0.00029959
518.56,560.783,520.166,2.1874,3.28708,7.8909e-05,7.4076e-05,0.0004272,0.0003543,0.00028832,0.00013508,0.00011041,0.00020672
116.532,371.595,484.605,6.42416,-1.63929,0.060931,8.5186e-06,0.00046637,0.0028447,0.00083293,0.0012746,0.00034745,0.0056573
553.467,308.915,232.408,3.11862,3.55363,6.1966e-05,7.616e-07,0.0092882,0.0010792,0.005722,0.00045349,0.0026563,0.00056236
279.089,511.7,186.679,1.82063,4.16888,0.0041216,0.00041047,0.066035,0.010033,0.0017196,0.0049085,0.00075626,0.00083151
59.7634,735.669,565.233,11.2989,6.25283,7.8619,0.00017769,0.0013009,0.0019062,0.00011408,0.00083461,4.1767e-05,0.00046639
141.302,282.396,754.174,5.15984,-5.46105,0.24404,0.0043991,5.618e-05,0.00048129,0.00030028,0.00019479,0.00011568,0.011193
402.789,547.058,575.896,5.33825,4.15062,0.00054811,0.00021697,0.00053467,0.00045613,0.0002405,0.00017741,9.0948e-05,0.00037777
834.807,401.305,709.348,12.3784,5.82597,1.1299e-05,0.00028979,6.9168e-05,4.6755e-05,0.00023937,1.623e-05,9.0713e-05,9.4199e-05
316.413,117.342,210.156,7.28946,-0.961729,0.00011138,0.12127,0.02051,0.0061863,0.036339,0.0028973,0.019648,0.0095081
884.733,65.5544,139.687,10.4898,1.87073,7.6797e-07,228.2,2.0321,0.00024192,0.19143,9.1389e-05,0.11374,0.0001948
745.168,795.023,135.005,7.8525,5.18577,1.9618e-05,1.9208e-05,0.34529,0.00050547,0.00038834,0.00020937,0.0001527,3.1812e-05
861.058,912.676,476.945,4.93885,-3.1294,2.6173e-06,4.5921e-07,0.0036593,9.3416e-05,7.4949e-05,3.395e-05,2.6951e-05,1.3927e-05
425.905,845.891,133.737,0.147193,-4.82831,0.00054164,4.8358e-06,1.2911,0.0041123,0.00029559,0.0018866,0.00011487,8.2154e-05
224.546,653.748,491.531,3.77278,-1.51475,0.0017048,3.7654e-05,0.00040742,0.0016355,0.00021521,0.00073128,8.1833e-05,0.00045616
463.306,201.558,637.883,2.37097,-0.654957,6.0962e-06,0.016298,0.00012241,0.00025788,0.00075059,9.8853e-05,0.00030929,0.0016893
324.487,380.448,64.6782,1.18664,-0.162205,2.7759e-06,1.0409e-05,18.396,0.014807,0.0084343,0.0075996,0.0041271,0.0014664
242.821,841.861,843.864,3.05961,-2.21408,0.0024229,2.2807e-05,6.5531e-05,0.00021998,2.8385e-05,8.3839e-05,9.6469e-06,0.00015754
628.186,808.102,507.244,11.0298,0.404704,3.6259e-07,9.1802e-06,0.00036101,0.00022467,0.0001031,8.7387e-05,3.8255e-05,4.6206e-05
101.288,262.415,682.911,5.92705,0.447389,0.0099233,0.00064618,0.00023143,0.00078977,0.00046832,0.00032861,0.00018503,0.019043
565.333,442.911,785.268,2.0275,4.73155,9.648e-05,0.00013505,0.00012502,9.3454e-05,0.00014557,3.3737e-05,5.4473e-05,0.00028567
933.526,335.416,147.055,7.42927,-3.71515,2.0559e-06,0.023387,4.1205,0.00018714,0.0081981,6.9601e-05,0.0039073,7.5533e-05
299.083,95.365,93.8734,5.41816,0.751019,9.2038e-05,0.02276,0.30413,0.016271,0.27963,0.008302,0.16888,0.013199
975.077,711.281,700.429,9.57331,-4.76127,2.4335e-06,0.00014381,0.00039255,2.8805e-05,7.4589e-05,9.6399e-06,2.663e-05,1.8468e-05
941.877,559.368,66.8837,8.58019,-2.66469,9.8523e-07,0.00067937,799.35,0.00020688,0.0019527,7.8054e-05,0.00087323,3.5014e-05
345.188,922.97,60.2329,7.34059,2.39989,0.00043377,3.3952e-05,17.74,0.012222,0.00022681,0.0061367,8.742e-05,7.6745e-05
718.589,595.345,600.875,3.08352,-6.02026,3.3745e-05,0.00023653,0.0005668,0.00010658,0.00017633,3.8897e-05,6.6518e-05,7.5777e-05
135.591,996.843,328.903,4.20776,-1.18065,0.014142,1.968e-05,0.0021444,0.0092475,8.3545e-05,0.0045136,3.0908e-05,9.712e-05
670.025,583.659,969.571,4.99059,-1.88331,5.2111e-06,4.6989e-05,1.7636e-05,3.2368e-05,4.2809e-05,1.1025e-05,1.485e-05,9.6224e-05
187.223,947.209,716.248,9.58321,-5.82421,0.064466,9.1522e-06,6.0313e-05,0.00051547,3.018e-05,0.00020884,1.025e-05,0.00010956
289.483,811.048,499.124,11.7227,-6.11958,0.0073529,4.604e-06,0.00053854,0.001145,0.00010664,0.00048071,3.8948e-05,0.0001566
970.415,271.688,242.156,6.01824,2.24176,5.5877e-07,0.039483,0.16094,0.00012171,0.0071054,4.6014e-05,0.0033459,7.7667e-05
806.41,202.7,337.541,10.0958,6.12808,1.5898e-05,0.01958,0.003173,0.00019265,0.0056035,7.4156e-05,0.0025996,0.00021503
400.287,51.8626,254.553,9.05703,2.30487,0.00017541,17.653,0.0065403,0.0025396,0.036055,0.0011261,0.019606,0.0059318
933.73,210.807,344.962,0.237393,5.71868,4.8634e-06,0.06541,0.0085405,0.00010585,0.0049879,3.9448e-05,0.002311,0.00010979
875.356,291.583,346.095,10.8448,-5.71865,7.7768e-06,0.05324,0.041588,0.00013634,0.0029207,5.1592e-05,0.0013278,0.00011371
68.1831,136.919,913.431,1.95418,-3.17582,10.288,0.082258,5.1443e-05,0.00023867,0.00020813,9.0774e-05,7.9185e-05,0.17687
255.874,55.3877,858.679,0.916947,-1.48678,0.00082976,9.7827,6.8323e-05,0.00019614,0.00032254,7.634e-05,0.00012647,0.029486
513.926,384.58,228.454,2.54633,-2.87155,6.3543e-05,0.00093505,0.064724,0.001398,0.0032978,0.00059857,0.0015053,0.00049054
147.695,735.299,570.393,12.2146,5.71924,0.21275,0.00015896,0.0011116,0.0013777,0.00011205,0.00061319,4.098e-05,0.00037324
351.883,939.107,138.323,5.51543,3.13766,0.00066696,3.4259e-05,0.098812,0.0074658,0.00018289,0.0035656,6.8883e-05,6.9897e-05
471.278,711.416,598.203,11.3064,-1.06223,1.4508e-05,1.2875e-05,0.00014286,0.00030321,0.00011105,0.00011552,4.0585e-05,0.00012627
879.257,493.258,274.537,1.22695,-0.595711,8.1842e-08,0.00086135,0.080883,0.00016875,0.001282,6.4746e-05,0.00054486,5.657e-05
778.828,151.382,439.678,2.50749,4.47545,1.0791e-05,0.14973,0.0008019,0.00015095,0.0034221,5.7265e-05,0.0015503,0.00029119
404.509,96.8648,801.996,8.66552,-3.07416,0.00029348,1.9826,4.8164e-05,0.00015474,0.00040876,5.8842e-05,0.00016377,0.0046814
978.751,815.515,579.854,8.42301,-5.63897,3.3182e-06,4.3385e-05,0.0020222,4.2088e-05,7.7575e-05,1.4596e-05,2.778e-05,1.2925e-05
270.113,240.689,658.005,11.2902,-3.33183,0.0031316,0.0065695,0.00010436,0.00052117,0.00058449,0.00020832,0.00023281,0.0057177
215.147,168.365,418.946,7.1214,-6.16846,0.034976,0.13713,0.0015653,0.0028028,0.0036607,0.0012479,0.0016642,0.017582
410.407,425.116,953.237,7.79314,2.02184,0.0001169,0.00011266,6.162e-05,7.9571e-05,7.4652e-05,2.8973e-05,2.7094e-05,0.00069169
512.302,377.604,611.661,9.91449,1.91071,2.8674e-05,2.0129e-07,0.00019496,0.00023666,0.00041988,9.2344e-05,0.00016721,0.0005079
441.102,481.675,304.525,7.57299,-1.35095,3.4636e-05,6.1109e-06,0.0056921,0.0014903,0.0011818,0.0006396,0.0004998,0.00043923
895.113,997.839,363.255,5.26325,4.49822,4.1226e-06,5.2189e-06,0.0062509,0.00011807,7.5036e-05,4.4278e-05,2.7354e-05,9.3684e-06
656.406,942.406,389.673,7.83256,4.29027,3.0733e-05,1.8872e-05,0.0010227,0.00032638,8.75e-05,0.00012402,3.2048e-05,2.4939e-05
811.934,243.189,115.143,6.66514,-1.07299,4.6213e-07,0.058463,6.7088,0.00036942,0.02525,0.00014982,0.013265,0.00018161
423.304,545.681,59.7831,5.21859,-5.69172,0.00077199,7.3992e-05,5.5025,0.0058672,0.0022185,0.0027926,0.00098436,0.00034553
590.596,247.421,328.115,6.76191,-2.80246,2.5694e-05,0.025266,0.01132,0.00058673,0.0044543,0.00023543,0.0020451,0.0006012
706.427,967.558,255.089,6.62982,1.12736,1.3158e-06,7.9793e-06,0.033916,0.00042759,0.00011936,0.00016636,4.4348e-05,1.9287e-05
909.749,677.767,916.958,8.9822,-4.75189,4.0944e-06,0.00016066,1.9538e-05,1.7554e-05,3.8023e-05,5.8948e-06,1.3143e-05,2.6228e-05
780.732,69.1181,250.285,1.51533,-5.38781,1.5454e-05,199.25,0.18215,0.00029804,0.033733,0.00011315,0.018229,0.00034865
910.712,774.157,282.805,1.38118,2.36541,1.0025e-06,1.1521e-06,0.048282,0.00014195,0.0002716,5.4024e-05,0.00010389,1.8841e-05
886.569,497.697,533.319,5.88765,-4.21355,3.8382e-06,0.0016045,0.0021544,6.9344e-05,0.00036151,2.4797e-05,0.00014015,5.4021e-05
110.456,407.062,947.447,11.4419,3.66835,0.40901,0.0011319,9.8957e-05,0.00018869,8.1107e-05,7.0228e-05,2.9545e-05,0.0042711
844.458,673.846,481.143,10.3313,3.56777,3.9058e-06,7.0765e-07,0.00082955,9.8672e-05,0.00020533,3.5941e-05,7.7856e-05,3.4319e-05
702.154,779.364,478.058,10.0461,-5.14336,2.847e-05,5.7094e-06,0.002554,0.00018258,0.00013126,7.0071e-05,4.8574e-05,3.9648e-05
822.582,482.853,923.527,5.56404,3.42086,4.3101e-06,0.00017014,2.4946e-05,2.3133e-05,7.0334e-05,7.7215e-06,2.5112e-05,7.4056e-05
641.151,456.03,402.221,11.6079,1.63715,5.2236e-06,4.6057e-05,0.0012753,0.00033357,0.00083218,0.00012688,0.00034696,0.00018611
899.791,885.11,171.052,9.55337,4.95308,4.8227e-06,4.5099e-06,0.40176,0.00020846,0.00022118,7.7886e-05,8.4034e-05,1.342e-05
612.977,443.359,270.89,7.3271,-4.85969,6.1638e-05,0.0011286,0.059021,0.00066542,0.0017634,0.00027264,0.00077025,0.00022381
690.536,714.727,682.429,9.35574,2.99954,1.0877e-05,1.206e-05,8.83e-05,8.7326e-05,7.8773e-05,3.1395e-05,2.8205e-05,5.2704e-05
301.084,296.303,850.09,6.70091,-3.06307,0.0014771,0.0016438,5.1367e-05,0.00017775,0.00018064,6.8256e-05,6.8358e-05,0.0029887
131.316,368.849,996.99,9.57839,-4.60353,0.25432,0.00035675,3.1654e-05,0.0001397,7.4057e-05,5.3832e-05,2.6968e-05,0.0053116
638.975,813.674,881.835,11.8547,-1.85676,6.8521e-06,2.1821e-06,2.3893e-05,4.9401e-05,2.743e-05,1.7299e-05,9.3023e-06,4.3619e-05
881.103,254.253,705.247,12.1412,-2.93092,1.9515e-06,0.082756,0.00017642,3.9683e-05,0.00042928,1.3664e-05,0.0001684,0.00012467
732.176,950.973,94.1218,3.36449,1.64733,2.2212e-06,7.5478e-06,7.7704,0.00060212,0.00018793,0.00024533,7.1201e-05,1.8795e-05
550.803,302.706,540.06,10.056,6.01149,0.00018229,0.00096103,0.00060941,0.00027497,0.0008539,0.00010573,0.00035754,0.00058972
722.048,90.0068,118.515,6.10505,-0.986313,8.744e-07,8.7996,3.6935,0.00060031,0.19431,0.00025304,0.11534,0.00047565
247.872,606.327,367.83,12.039,1.17676,0.00061444,0.00010827,0.0019179,0.003309,0.00044961,0.0014884,0.00017993,0.00054663
133.58,893.902,199.667,6.27097,-4.22652,0.19598,1.5291e-05,0.055954,0.035171,0.00019594,0.01895,7.3965e-05,0.00016468
908.808,423.208,456.781,1.57567,-2.12876,8.2867e-07,0.0038263,0.0051822,8.2267e-05,0.00075112,2.959e-05,0.00030447,6.3502e-05
825.536,492.941,150.094,1.57148,-2.30621,1.91e-06,0.00090304,2.0683,0.00031937,0.0023072,0.00012264,0.0010377,7.0474e-05
218.809,153.02,397.668,0.964475,5.21525,0.023117,0.12355,0.004331,0.0031879,0.0047176,0.0014317,0.0021682,0.019602
71.1037,425.249,854.313,5.98013,-2.08685,2.7188,1.5008e-05,7.4016e-05,0.0003201,0.00011495,0.00012941,4.2287e-05,0.0043719
842.192,515.284,72.5699,7.46835,-0.123897,4.8047e-09,0.00042038,142.67,0.00034076,0.0026815,0.00013838,0.0012039,6.1048e-05
853.181,635.926,795.775,12.3128,-4.72828,6.4073e-06,0.00020588,6.5454e-05,3.2174e-05,6.8746e-05,1.0943e-05,2.4692e-05,3.8035e-05
130.962,86.0932,407.484,10.2447,-0.624674,0.0047496,0.081012,0.0010324,0.0048309,0.0061233,0.0022368,0.0028775,0.14952
851.401,417.362,554.783,6.01827,-4.18064,5.0837e-06,0.0044951,0.0013751,7.4051e-05,0.00046761,2.6557e-05,0.00018741,8.2636e-05
51.4979,670.918,954.256,8.14201,-5.13674,4.7453,7.3749e-06,3.4407e-05,0.00019794,3.4189e-05,7.4581e-05,1.1676e-05,0.00071123
591.291,567.838,167.886,11.046,4.25351,5.8757e-05,5.9831e-05,0.037765,0.0011193,0.0012999,0.00047342,0.00056015,0.00014423
834.377,50.0875,198.69,5.60032,-2.78995,2.5716e-06,1.1649,0.23624,0.00026761,0.081738,0.00010117,0.046579,0.00026378
824.593,153.307,609.527,0.307536,-1.33262,6.4286e-07,0.78164,0.00034601,6.7885e-05,0.0010638,2.422e-05,0.00044998,0.00022593
246.035,448.07,645.715,2.76675,1.75315,0.001418,0.00028736,0.00030784,0.00061437,0.00026649,0.00025078,0.00010151,0.0014824
451.266,879.768,552.825,7.5727,4.89014,0.00039384,4.6028e-05,0.00062508,0.00041118,6.6374e-05,0.00015879,2.3837e-05,6.5328e-05
572.389,115.152,378.688,11.432,-4.11851,6.7844e-05,2.0424,0.005797,0.00051608,0.0068011,0.00020496,0.003211,0.0011644
887.543,647.564,536.204,9.17271,1.02506,2.2569e-07,4.6178e-05,0.00085306,6.8422e-05,0.00018449,2.4441e-05,6.9791e-05,3.1945e-05
820.549,586.351,429.778,6.85662,-1.8903,1.3386e-06,0.0001798,0.0050061,0.00013032,0.00037959,4.9043e-05,0.00014812,5.1242e-05
678.934,895.902,475.311,0.678404,1.88808,4.7981e-06,1.1323e-05,0.00051032,0.0002045,8.0148e-05,7.9018e-05,2.9135e-05,2.7545e-05
889.007,687.853,422.962,9.14681,-3.76543,3.0093e-06,9.9118e-05,0.0099483,9.9982e-05,0.00024293,3.6462e-05,9.2092e-05,2.7404e-05
117.237,853.558,798.629,10.9079,-6.23657,0.8535,8.6913e-06,4.304e-05,0.00039505,3.1843e-05,0.00016097,1.0834e-05,0.00021162
731.499,874.491,978.903,3.53763,-1.51527,1.887e-06,1.2292e-06,1.4703e-05,2.5634e-05,1.6181e-05,8.6363e-06,5.4254e-06,2.4789e-05
985.739,523.964,981.236,10.5809,-0.270596,7.2185e-09,0.00094981,8.3761e-06,1.1169e-05,4.9491e-05,3.6612e-06,1.7214e-05,3.3138e-05
454.513,151.04,63.6378,0.673993,-3.27069,0.00016897,0.22666,386.36,0.0044613,0.15898,0.0020706,0.093603,0.0023489
251.778,297.6,447.881,9.87145,-4.80939,0.0094548,0.0032051,0.00076638,0.0018853,0.0014979,0.00084993,0.00064272,0.0042263
990.942,325.781,147.229,5.81099,-1.58166,2.3789e-07,0.026132,3.9546,0.00013925,0.0088408,5.3554e-05,0.0042634,6.0293e-05
71.9594,922.654,303.087,6.15258,0.698394,0.27187,3.4836e-05,0.0043942,0.017901,0.00012693,0.0092728,4.7201e-05,0.00015959
420.829,798.364,778.528,11.8514,4.82698,0.00057989,6.9356e-05,0.00018491,0.00016189,4.1276e-05,6.1704e-05,1.4296e-05,0.00010342
126.082,767.631,408.737,6.74445,0.40675,0.0024603,5.7092e-05,0.0013139,0.0049048,0.00017826,0.0022737,6.7188e-05,0.00032971
168.818,776.545,700.811,10.3955,2.34738,0.017812,7.716e-05,0.0002776,0.00058566,5.8485e-05,0.00024431,2.0843e-05,0.00028009
697.188,905.173,65.8081,6.64642,1.52537,2.6242e-06,9.1693e-06,147.61,0.00078515,0.00024939,0.00033918,9.5521e-05,2.4932e-05
891.156,264.018,690.045,2.57007,2.45992,1.2646e-06,0.028183,8.2646e-05,4.0782e-05,0.00044837,1.3885e-05,0.00017632,0.0001152
371.777,698.864,126.529,12.1987,3.56226,0.00063004,9.7682e-05,0.15587,0.0067414,0.00067677,0.003144,0.00027857,0.00019901
72.161,163.958,706.91,8.89441,-4.62498,11.599,0.068483,8.2003e-05,0.00073083,0.00058085,0.00031045,0.00023692,0.10127
933.236,979.443,302.417,12.1632,-2.85029,1.2128e-06,2.0306e-07,0.079638,0.00012124,9.889e-05,4.5515e-05,3.6277e-05,8.847e-06
500.96,874.995,991.435,5.5512,-0.61301,3.3619e-06,1.4703e-05,3.2688e-05,5.0993e-05,1.541e-05,1.8009e-05,5.1864e-06,5.605e-05
205.2,529.146,653.574,6.90087,-3.63639,0.01568,5.3424e-07,0.0001105,0.00067396,0.00018498,0.00028308,6.9997e-05,0.0010749
459.827,228.52,416.037,2.59737,3.59459,0.00019145,0.0006422,0.001223,0.0007582,0.0026479,0.00031875,0.0011978,0.0015054
584.9,879.316,145.872,1.31336,1.35588,6.4257e-06,1.6199e-05,0.26078,0.0012633,0.00024186,0.00055233,9.2733e-05,4.0879e-05
922.131,853.249,869.469,3.9875,-4.32064,3.0414e-06,1.1346e-05,3.4303e-05,1.9909e-05,2.503e-05,6.6113e-06,8.4565e-06,1.3842e-05
323.188,894.839,900.39,10.7722,-5.59332,0.0033582,7.0251e-06,2.8313e-05,0.00013126,1.9613e-05,4.9606e-05,6.5761e-06,9.3817e-05
379.121,820.698,897.274,8.80214,3.24846,0.00047216,5.418e-05,9.3842e-05,0.00011117,2.5394e-05,4.1484e-05,8.586e-06,0.00010878
532.043,525.169,131.317,3.09017,0.744912,3.4431e-06,2.6416e-06,0.39013,0.0018998,0.0019931,0.00083191,0.00088854,0.00022731
576.392,699.654,719.297,9.14973,4.11959,6.4866e-05,5.0074e-05,0.00014659,0.00011626,7.2577e-05,4.2741e-05,2.586e-05,8.7476e-05
440.714,998.617,359.848,7.10977,-1.48526,4.2079e-05,1.2084e-05,0.0022232,0.0011202,7.5555e-05,0.00046903,2.7558e-05,4.0865e-05
977.192,678.663,925.235,3.72108,2.11829,4.739e-07,4.9502e-05,1.1959e-05,1.3685e-05,3.7038e-05,4.5313e-06,1.2694e-05,2.0383e-05
353.259,839.09,470.921,6.18674,0.513515,1.7483e-05,3.2864e-05,0.00054775,0.00097933,0.00010484,0.00040644,3.8281e-05,0.00010953
699.794,126.298,123.348,4.52493,5.97917,3.9341e-05,0.048408,0.20807,0.00067553,0.10274,0.00027657,0.058891,0.00049246
751.72,310.894,123.662,8.17651,-2.74571,5.1683e-06,0.014389,4.644,0.00050249,0.011747,0.00020818,0.0058524,0.00019398
379.139,70.0851,155.081,6.5,-0.678639,2.0601e-05,6.3154,0.11055,0.0053161,0.13594,0.0024731,0.079339,0.0067433
149.538,230.408,384.522,9.12265,-2.55479,0.039347,0.0027142,0.0010969,0.0052548,0.0032612,0.0024437,0.0014873,0.017862
695.836,945.449,328.595,0.722371,6.01916,4.1631e-05,2.1485e-05,0.002142,0.00034302,0.00010608,0.00013099,3.9023e-05,2.1653e-05
793.837,113.377,823.675,6.46808,5.5106,1.4344e-05,0.56064,5.2636e-05,3.592e-05,0.0003507,1.2301e-05,0.00013924,0.00029342
783.863,737.189,536.213,11.7269,4.81293,1.1968e-05,1.0226e-05,0.00023561,0.00010408,0.00012629,3.7971e-05,4.6562e-05,3.4294e-05
64.0898,192.871,296.728,6.00696,-3.12377,32.799,0.010932,0.0043221,0.02014,0.0083426,0.010516,0.0039714,0.068714
596.703,975.855,484.761,10.3766,4.76106,6.9976e-05,2.2399e-05,0.0005443,0.00028819,5.7299e-05,0.0001096,2.0319e-05,2.6903e-05
618.495,65.1838,714.715,9.22619,-4.85047,5.7436e-05,262.97,6.7311e-05,0.00010117,0.00070696,3.6834e-05,0.00029664,0.00098341
207.176,805.984,642.679,9.41312,-4.8813,0.02689,1.1259e-05,9.8716e-05,0.00071186,6.5005e-05,0.00029999,2.3105e-05,0.00021248
706.346,949.639,981.048,5.5122,6.20102,3.984e-05,2.111e-05,4.7793e-05,2.7625e-05,1.2718e-05,9.3499e-06,4.0765e-06,2.0559e-05
277.709,754.682,367.708,8.05286,1.35766,0.0004488,5.9438e-05,0.0018813,0.0027531,0.00022009,0.0012269,8.3101e-05,0.00021755
121.416,876.651,855.482,2.39839,-2.29615,0.095825,2.4027e-05,6.9702e-05,0.00029283,2.4248e-05,0.0001121,8.178e-06,0.00018535
100.74,370.102,751.651,3.6658,-1.17553,0.070695,4.2616e-05,0.0001255,0.0005313,0.00022126,0.00022183,8.3568e-05,0.0062767
688.178,80.3715,669.797,0.198379,0.910342,1.0177e-06,9.8243,7.5529e-05,9.2444e-05,0.000902,3.3426e-05,0.00038353,0.00060313
839.813,974.637,391.103,11.9988,-4.94464,7.8071e-06,8.7781e-08,0.015926,0.00013757,7.5987e-05,5.1836e-05,2.7664e-05,1.2088e-05
898.508,868.405,249.318,6.98247,6.1548,7.5093e-06,6.9631e-06,0.039155,0.00016639,0.00019218,6.3914e-05,7.2246e-05,1.4263e-05
650.551,769.774,135.743,4.48679,-5.378,5.1335e-05,3.8464e-06,2.9632,0.00087208,0.00044454,0.00036307,0.00017864,4.9462e-05
437.666,706.78,895.406,0.107556,3.16116,0.00019842,6.9038e-05,8.5483e-05,9.2526e-05,3.7559e-05,3.3645e-05,1.2876e-05,0.00014737
96.6911,886.222,469.281,10.1608,5.94659,2.3017,7.6856e-05,0.0027803,0.0034655,8.5073e-05,0.0015755,3.1048e-05,0.00018554
308.991,589.151,611.641,5.36453,5.33357,0.0038949,0.00029257,0.00064325,0.00056957,0.00017297,0.00022835,6.4976e-05,0.00046387
